system,workload,n_paired_runs,MAPE_wilcoxon_stat,MAPE_p_value,MAPE_significant_0_05,MAPE_baseline_mean,MAPE_rf_mean,MAPE_improvement_pct,MAE_wilcoxon_stat,MAE_p_value,MAE_significant_0_05,MAE_baseline_mean,MAE_rf_mean,MAE_improvement_pct,RMSE_wilcoxon_stat,RMSE_p_value,RMSE_significant_0_05,RMSE_baseline_mean,RMSE_rf_mean,RMSE_improvement_pct
xz,uiq2-8.bin,30,0.0,1.862645149230957e-09,True,82.73089935552298,6.476079989701571,92.17211460270528,0.0,1.862645149230957e-09,True,12.0181966519963,2.124824779741262,82.3199366654704,0.0,1.862645149230957e-09,True,16.512538234662948,6.315723464806601,61.75195251600568
xz,vmlinux-5.10.tar,30,0.0,1.862645149230957e-09,True,28.547592799280924,2.000380805879006,92.99282142650782,0.0,1.862645149230957e-09,True,1.8695710379973047,0.15182798336890752,91.8789936149446,0.0,1.862645149230957e-09,True,2.2713655494052225,0.23564340711546122,89.62547410401788
z3,AUFNIRA_z3.637557.smt2,30,0.0,1.862645149230957e-09,True,744.5213454703444,0.36770078432958614,99.95061245905619,0.0,1.862645149230957e-09,True,88.06849353059934,0.29769277777776837,99.66197584874739,0.0,1.862645149230957e-09,True,100.08334252015638,0.5691235119762088,99.43135041491885
z3,LRA_formula_277.smt2,30,0.0,1.862645149230957e-09,True,11.113918591523511,0.3329424312502723,97.00427505826609,0.0,1.862645149230957e-09,True,0.31656736732340873,0.009137157590758027,97.11367672921783,0.0,1.862645149230957e-09,True,0.32276616621553056,0.016180279446493098,94.98699642648154
z3,QF_AUFBV_891_sqlite3.smt2,30,0.0,1.862645149230957e-09,True,538.0897353725894,4.465928717303504,99.17004015803958,0.0,1.862645149230957e-09,True,10.089861327760582,0.4287155564723124,95.75102627731094,0.0,1.862645149230957e-09,True,13.306041294615868,1.1783897811188644,91.14394916543897
z3,QF_AUFLIA_swap_t1_pp_nf_ai_00010_002.cvc.smt2,30,0.0,1.862645149230957e-09,True,13.038515194944093,0.423472256399315,96.75214355263762,0.0,1.862645149230957e-09,True,0.9605937538385584,0.03627957645764536,96.22321337061884,0.0,1.862645149230957e-09,True,1.1766540115355888,0.054637301251591816,95.35655335247722
z3,QF_BV_bench_3176.smt2,30,0.0,1.862645149230957e-09,True,988.0805003224019,0.9033479065128635,99.90857547474945,0.0,1.862645149230957e-09,True,132.55347466517458,1.5115893270993819,98.85963809630974,0.0,1.862645149230957e-09,True,152.24825371887138,3.8979243834426187,97.43975757473042
z3,QF_BV_bench_935.smt2,30,0.0,1.862645149230957e-09,True,1679.5448157630703,0.6861104749049766,99.95914902249314,0.0,1.862645149230957e-09,True,93.59159949391504,0.9851093344334534,98.94743829600058,0.0,1.862645149230957e-09,True,97.51267375786855,2.3128689984278803,97.62813498051453
z3,QF_LIA_tightrhombus,30,0.0,1.862645149230957e-09,True,73.77960950567525,0.7803131194212709,98.94237293386428,0.0,1.862645149230957e-09,True,0.5859810094271555,0.010244422717273717,98.2517483412494,0.0,1.862645149230957e-09,True,0.7987565647510793,0.017120257291576197,97.85663642127167
z3,QF_LRA_clocksynchro_7clocks.worst_case_skew.induct.smt2,30,0.0,1.862645149230957e-09,True,5.345909769679237,0.12033713515192754,97.74898678921872,0.0,1.862645149230957e-09,True,0.7366970606423912,0.017172340942427,97.66900916810324,0.0,1.862645149230957e-09,True,0.8737246530964515,0.02502475298755964,97.13585362403673
